customer_id,day,rfm_segment,plus_flag,orders,items,nmv,pc1_profit,shipping_profit
258,2025-03-21,RFM_A,0,1,3,470258.09683674254,54530.5004277555,30997.37115709441
264,2025-03-21,RFM_A,0,2,4,1281555.3270533753,152019.48960069875,85505.30387581902
271,2025-03-21,RFM_A,0,1,1,436640.0260823984,50855.158634740204,23523.3920851763
272,2025-03-21,RFM_A,0,2,2,645255.0326699846,84987.95220935569,48615.99443876145
274,2025-03-21,RFM_C,0,1,2,428229.4684077138,39250.806048468345,47266.30246269172
281,2025-03-21,RFM_A,0,1,1,267460.59824539506,23770.587454354732,43820.310718896806
298,2025-03-21,RFM_C,0,1,2,709913.3482482323,51783.950296910254,28398.477746007586
304,2025-03-21,RFM_B,0,1,2,500941.19716048223,48206.05112804656,44300.23181216844
323,2025-03-21,RFM_B,0,1,2,1011275.5722246894,117537.99373127383,45252.07960231727
336,2025-03-21,RFM_C,0,1,1,549150.1795983054,69725.77518913662,58550.757757343774
364,2025-03-21,RFM_A,0,1,2,406683.31114537164,44394.2173502435,40809.45479281434
379,2025-03-21,RFM_B,0,1,1,984295.4294480205,96194.35450167923,50571.081558390375
401,2025-03-21,RFM_B,0,2,4,2115260.588972972,199384.37920536636,18542.302744193083
406,2025-03-21,RFM_D,0,1,2,443296.19679239305,39050.90451876609,59369.36707629386
421,2025-03-21,RFM_C,0,1,2,887407.231451326,97756.59086963,49514.16542221216
458,2025-03-21,RFM_B,0,1,2,590451.7738243872,63627.59289340582,38742.560156226275
487,2025-03-21,RFM_B,0,1,1,793868.5206030469,83562.22143758147,48580.06973192288
496,2025-03-21,RFM_B,0,1,1,652620.4235746989,97647.67823980245,46951.23774278573
501,2025-03-21,RFM_C,0,1,2,836158.1618661298,84494.39034078103,34886.973157227214
505,2025-03-21,RFM_B,0,1,1,357753.05479811586,53498.21557185514,32744.395161490644
520,2025-03-21,RFM_C,0,1,2,506907.5004118971,51171.106338527396,37053.39801759177
525,2025-03-21,RFM_A,0,1,1,488487.49574477284,34050.36790328713,27784.135314787825
546,2025-03-21,RFM_B,0,1,1,780962.9332743686,96312.83607127801,46100.50390021537
550,2025-03-21,RFM_B,0,1,2,388744.1532828219,44163.94304737766,23778.448887240284
593,2025-03-21,RFM_B,0,1,2,711865.420303039,92155.14109815507,35950.283162480606
597,2025-03-21,RFM_C,0,1,3,721040.030689039,100883.69177862328,52679.31818849928
611,2025-03-21,RFM_C,0,1,3,954713.1179507009,111786.95714200947,39696.46881322057
616,2025-03-21,RFM_C,0,1,3,667618.1774170788,45064.09178426685,47306.68619892437
621,2025-03-21,RFM_C,0,1,2,559917.5784472792,49169.306233784766,36009.24182225968
626,2025-03-21,RFM_B,0,1,1,682599.3531317113,82753.72857818693,53521.17769913242
636,2025-03-21,RFM_A,0,1,1,635517.666491737,62739.89694136305,31872.424695195623
637,2025-03-21,RFM_C,0,1,1,821749.8397836711,91209.97005340045,29287.2134891439
646,2025-03-21,RFM_D,0,1,2,370390.375770777,30286.545052046986,60093.18018874354
650,2025-03-21,RFM_A,0,1,2,479114.7462066094,63181.193016754754,35192.45296275987
654,2025-03-21,RFM_B,0,1,2,235012.91584365652,31312.492768546228,49847.19153997187
661,2025-03-21,RFM_B,0,2,2,1465472.353946152,108203.51600956528,28949.658953219317
683,2025-03-21,RFM_A,0,1,2,501062.1235253239,67342.38156986446,34262.020905806145
684,2025-03-21,RFM_B,0,1,2,922546.9746281609,102200.58572033136,44985.025963521875
697,2025-03-21,RFM_C,0,1,2,355154.1552931694,39058.646553099854,46110.975812957025
735,2025-03-21,RFM_A,0,1,1,578877.8283264003,68463.64392631134,45536.20134382848
738,2025-03-21,RFM_B,0,1,1,887377.5008313232,67763.5933074455,41352.29440498648
740,2025-03-21,RFM_B,0,1,1,1007990.8511659859,109199.02311593416,40559.52211352822
745,2025-03-21,RFM_B,0,1,1,638287.0242994028,51315.561976941215,59395.38104276471
756,2025-03-21,RFM_B,0,1,2,1115438.5626137508,153785.94986298587,19110.442823844718
761,2025-03-21,RFM_C,0,1,1,700373.3858461658,85676.78474292927,39981.13594636964
766,2025-03-21,RFM_A,0,1,3,856132.6392211552,95395.34322664334,25938.899777400664
771,2025-03-21,RFM_B,0,1,1,598310.8451695949,48227.85751342282,27993.691790111294
793,2025-03-21,RFM_B,0,1,1,530853.3104052589,80103.88795752774,32487.03443713129
797,2025-03-21,RFM_A,0,1,2,496272.0478607405,62417.23836715149,49866.75178672428
800,2025-03-21,RFM_C,0,1,2,721473.0773695018,66722.92085923266,38835.290489510306
816,2025-03-21,RFM_D,0,1,2,484312.6333659891,61725.63061387447,53300.17093456046
836,2025-03-21,RFM_C,0,1,3,672533.0183581606,93641.35692994297,31116.047609935456
840,2025-03-21,RFM_B,0,1,2,912141.1787830319,127921.29781802342,61647.16579903441
845,2025-03-21,RFM_A,0,1,2,610999.57447352,66886.9793700888,52870.40037652233
848,2025-03-21,RFM_C,0,1,2,314151.11152870953,30441.89839510135,29914.178052052972
871,2025-03-21,RFM_C,0,1,2,643437.1621921995,63509.77853254215,43554.03501554488
873,2025-03-21,RFM_D,0,1,2,840974.6297472579,59944.65261776238,39309.16285113515
874,2025-03-21,RFM_B,0,1,1,680277.413145605,101002.5184333293,36112.93031285739
880,2025-03-21,RFM_C,0,1,2,635561.249984951,61979.406346903816,40909.49859957223
894,2025-03-21,RFM_A,0,1,1,591147.2451786431,83995.0479555183,22928.792214603793
899,2025-03-21,RFM_A,0,1,3,262121.16926853557,35063.091877922285,36254.856159444505
907,2025-03-21,RFM_B,0,1,2,933177.4533517794,92663.97139590212,51126.717828265486
908,2025-03-21,RFM_A,0,1,2,860872.4758316233,90241.36384523212,25470.717069698698
917,2025-03-21,RFM_A,0,1,1,719375.2439130472,63498.74884008794,52225.73491848091
921,2025-03-21,RFM_A,0,1,2,648731.1398397877,54105.591005365066,48733.43380372227
923,2025-03-21,RFM_C,0,1,1,642514.2794097235,87329.93288831075,41931.30563939261
927,2025-03-21,RFM_A,0,1,2,241675.4482249063,32745.044711926028,47490.31737060827
933,2025-03-21,RFM_B,0,1,2,974897.8988636057,114487.47870780596,51094.90427914223
988,2025-03-21,RFM_A,0,1,2,339810.2321968221,40472.776412761894,42603.54188337429
994,2025-03-21,RFM_B,0,1,1,453257.73518594855,29824.86245740678,46776.907101884884
1019,2025-03-21,RFM_A,0,1,1,762005.8651912132,104259.40441104629,25445.312385497724
1029,2025-03-21,RFM_C,0,1,2,735249.0865191814,88088.26081246843,58025.381775935355
1035,2025-03-21,RFM_B,0,1,2,687474.5295774933,88473.60048340778,44717.69083776909
1038,2025-03-21,RFM_B,0,1,2,576712.551505599,82929.2189661442,56106.18753727862
1040,2025-03-21,RFM_A,0,1,1,602442.1108691676,67490.38519894578,42753.477693335946
1044,2025-03-21,RFM_C,0,2,2,1252827.085661016,135237.32313332267,80757.7789347532
1052,2025-03-21,RFM_A,0,1,2,259128.47109229112,31997.30385809054,63017.97273554523
1066,2025-03-21,RFM_D,0,2,2,927774.1936091702,72496.73100199593,81060.55806934494
1077,2025-03-21,RFM_B,0,1,2,712962.8873619497,92714.15007340495,38854.02312028427
1111,2025-03-21,RFM_A,0,1,3,781743.5179843352,86309.30002811248,28060.78667420405
1116,2025-03-21,RFM_A,0,1,1,734226.055950332,118508.81356636446,21899.519352017836
1148,2025-03-21,RFM_C,0,1,1,621439.5622320382,73182.42463965871,43896.179838746204
1150,2025-03-21,RFM_D,0,1,2,463477.05950119556,49237.51286921312,43861.49642858194
1165,2025-03-21,RFM_A,0,1,2,675687.2193319646,76631.4049199821,55725.154009978214
1178,2025-03-21,RFM_B,0,1,2,431468.03212056897,50844.455220889045,67271.90789071997
1183,2025-03-21,RFM_A,0,1,2,581600.532144034,59588.04915988163,28461.215306538044
1212,2025-03-21,RFM_C,0,2,4,672254.8946289772,66118.23725633057,73289.81231557934
1221,2025-03-21,RFM_A,0,1,2,329981.92865205737,30744.679267685766,36701.750751634194
1225,2025-03-21,RFM_A,0,1,3,421861.340975082,50476.852687310864,32709.651508535004
1230,2025-03-21,RFM_A,0,1,3,689054.6696137512,76105.81671829328,24647.318944942046
1233,2025-03-21,RFM_A,0,1,3,899051.3007863493,92383.07488239015,39388.28961633698
1236,2025-03-21,RFM_A,0,1,3,847382.7719672736,89232.80568758184,49944.536873547695
1240,2025-03-21,RFM_A,0,2,4,2036548.7779192603,241688.20508601767,90908.76492485146
1243,2025-03-21,RFM_B,0,1,2,679793.7167540166,98136.38048692045,37123.43465763038
1289,2025-03-21,RFM_B,0,1,1,743889.1628878509,78751.49648460104,41557.38786954212
1295,2025-03-21,RFM_B,0,2,6,1837396.6968978704,172783.43102640938,77960.24477751803
1297,2025-03-21,RFM_A,0,1,2,606026.4908383723,66050.13593169741,55655.10502813989
1315,2025-03-21,RFM_A,0,1,1,437439.2181440638,35258.8475432654,42686.71248481669
1322,2025-03-21,RFM_B,0,1,2,429234.52990910155,35010.696930121354,37738.31907551723
1328,2025-03-21,RFM_C,0,1,2,317531.0089709009,41688.45857567177,38017.61009043476
1334,2025-03-21,RFM_D,0,1,2,508373.76495689247,64610.98164099641,13572.918772257326
1358,2025-03-21,RFM_B,0,1,2,531888.7907684242,47317.59464035645,37193.43386898478
1382,2025-03-21,RFM_A,0,1,2,407723.4994215289,36099.83738219176,23529.829393907232
1393,2025-03-21,RFM_A,0,2,4,1157177.3658053135,110892.04111938603,66561.54093532276
1396,2025-03-21,RFM_A,0,1,3,937102.3075462135,89567.07439684146,36716.61934354451
1423,2025-03-21,RFM_B,0,1,2,968496.8563202955,138973.19089656934,44264.51452804116
1424,2025-03-21,RFM_B,0,1,2,550729.204440586,54912.1203011643,31869.890597432364
1425,2025-03-21,RFM_B,0,1,1,473683.46845385677,40926.5199534518,37547.686761564604
1445,2025-03-21,RFM_A,0,1,2,481084.9768590841,53248.00492405674,8711.613651178195
1458,2025-03-21,RFM_B,0,1,2,549740.4976150877,58944.14575683733,50180.87738755406
1462,2025-03-21,RFM_B,0,1,3,467099.54626459285,52737.09683422794,37682.07187673646
1470,2025-03-21,RFM_A,0,1,3,868654.6127651434,99177.17931740276,49133.80659767584
1472,2025-03-21,RFM_A,0,1,2,497449.0671431825,69495.19015277234,36209.98998016211
1475,2025-03-21,RFM_B,0,1,2,846640.0377826685,81906.45954821061,38485.155912720824
1491,2025-03-21,RFM_A,0,1,1,1049021.935469238,120451.62943002257,36788.475221247056
1493,2025-03-21,RFM_C,0,1,2,853843.2152277529,74108.68752917694,40148.145489113675
1508,2025-03-21,RFM_B,0,1,2,623792.4925824072,77894.30346594295,59743.992018375546
1511,2025-03-21,RFM_A,0,1,2,395987.5790802151,45790.654312555926,24631.752983907194
1533,2025-03-21,RFM_C,0,1,1,928251.5663510077,75245.08336485304,46800.20688365304
1544,2025-03-21,RFM_A,0,2,2,1423120.9166084146,229535.55171059116,77081.63383168298
1554,2025-03-21,RFM_B,0,1,3,656654.2442683098,69025.03933305581,29873.739097547943
1555,2025-03-21,RFM_B,0,1,1,911436.9825331767,106722.36489303342,37180.846861020735
1564,2025-03-21,RFM_D,0,1,3,465062.78442388814,61161.66618150077,62157.278210937286
1569,2025-03-21,RFM_B,0,1,1,1004398.2060111628,123029.70903181525,65444.44298851029
1575,2025-03-21,RFM_A,0,1,2,564119.8485880737,51958.21366713476,48732.55494439314
1591,2025-03-21,RFM_A,0,1,2,439373.6002636337,48542.67556443666,23421.049917651064
1592,2025-03-21,RFM_A,0,1,1,595212.3646923634,52023.996303393105,32219.69903650089
1596,2025-03-21,RFM_C,0,2,2,1898549.4851804394,203430.24470051934,125377.52422642894
1599,2025-03-21,RFM_C,0,1,2,639222.9726265906,89312.73096795462,51576.1527299634
1601,2025-03-21,RFM_D,0,1,3,592290.8043721811,54438.00190254194,42365.239010454425
1616,2025-03-21,RFM_B,0,1,1,971898.1700458697,122467.30145162398,43786.97505036835
1622,2025-03-21,RFM_B,0,1,2,933543.1263084176,120798.57039661391,36685.019377432065
1624,2025-03-21,RFM_A,0,1,2,682148.9610105286,110420.10721000835,57487.250359342725
1628,2025-03-21,RFM_A,0,1,1,639502.2560025053,43415.30578994495,33468.13849272701
1630,2025-03-21,RFM_B,0,1,1,1029256.6421872496,126848.57922194044,33276.3906772222
1634,2025-03-21,RFM_C,0,1,1,409166.79485320824,44655.315507617735,41416.117037549484
1653,2025-03-21,RFM_B,0,1,1,397601.37187847804,36714.73408261116,44973.07995374366
1654,2025-03-21,RFM_A,0,1,2,885818.6503601847,108218.62540367225,42516.151709097874
1664,2025-03-21,RFM_B,0,1,1,398932.645976619,42013.306754549165,36181.52233440898
1674,2025-03-21,RFM_A,0,1,1,593169.5214003542,63752.96404266232,32107.766694490376
1687,2025-03-21,RFM_B,0,1,1,494857.93403554824,66826.6588152508,57849.88693506994
1720,2025-03-21,RFM_C,0,1,2,787201.2619145632,76698.00135689923,10000.831311011247
1749,2025-03-21,RFM_B,0,1,2,597052.5387001414,58905.22333876607,27473.012304130752
1756,2025-03-21,RFM_C,0,1,1,409353.62891456357,48492.325408947974,56498.89253761561
1765,2025-03-21,RFM_A,0,1,1,828587.0016654588,89279.09094935312,29069.11342960052
1766,2025-03-21,RFM_A,0,1,1,287828.5884266043,43132.51167616063,32290.879843498766
1771,2025-03-21,RFM_C,0,2,2,1124455.4988561568,117657.778950358,38673.16953088158
1800,2025-03-21,RFM_C,0,1,1,704913.2388232872,50587.17994472373,39443.755569030815
1807,2025-03-21,RFM_A,0,1,3,270067.5931731775,34666.666073507884,38793.893958229615
1814,2025-03-21,RFM_B,0,1,1,974109.3560406835,91991.49214556854,57762.75842765569
1816,2025-03-21,RFM_B,0,1,2,582488.9712367344,71770.48054441393,39814.350845958375
1823,2025-03-21,RFM_B,0,1,1,1031716.2717531406,145402.07306412267,50605.419535143534
1827,2025-03-21,RFM_B,0,1,3,639510.9100449481,92964.74592863281,23219.297071719975
1835,2025-03-21,RFM_B,0,1,3,904074.7683596502,98877.12502299034,26150.21277295686
1854,2025-03-21,RFM_C,0,1,2,784547.4603045774,96829.04254552753,34570.7159258474
1856,2025-03-21,RFM_D,0,1,1,726902.7486990532,73242.82269107505,40599.71169647915
1872,2025-03-21,RFM_B,0,1,2,695244.4609308777,89275.1523370322,26340.832188697437
1877,2025-03-21,RFM_B,0,1,3,476114.4961899108,59446.011875270786,39283.97823327366
1881,2025-03-21,RFM_B,0,2,6,2130430.0163526167,233600.4476732992,48976.764752050614
1891,2025-03-21,RFM_B,0,1,2,521143.4636223792,58856.64172727853,22690.39778985208
1892,2025-03-21,RFM_C,0,1,3,605750.0408748437,64982.44491297208,25452.19086049651
1909,2025-03-21,RFM_C,0,1,2,629681.1944956667,58557.83697754897,41107.18720171813
1913,2025-03-21,RFM_D,0,1,1,752569.5269833254,70195.14868753156,49114.404949158634
1941,2025-03-21,RFM_B,0,1,1,490320.3271586907,48563.64315832257,37689.681165720904
1948,2025-03-21,RFM_D,0,1,2,954154.5413298097,119589.4230090352,60518.7910711286
1949,2025-03-21,RFM_A,0,1,2,604848.9221737792,66033.3252423834,35945.95202379685
1968,2025-03-21,RFM_C,0,1,2,1083229.6797008757,84861.17892136665,59315.5726843796
1975,2025-03-21,RFM_A,0,1,1,533881.9878008232,62322.25675492434,36671.760856827765
1983,2025-03-21,RFM_D,0,1,1,604279.1184815172,57273.16510460405,48484.488701162794
1996,2025-03-21,RFM_C,0,1,2,917238.7243895119,89882.37941794409,49208.064372646884
1998,2025-03-21,RFM_B,0,1,2,592297.8233764666,71153.99212366725,37834.599674474004
19,2025-03-22,RFM_C,0,1,3,848237.3448522843,62672.01409078429,71333.23214065409
28,2025-03-22,RFM_A,0,1,1,631174.0104465025,74611.73158901754,42683.37887727649
37,2025-03-22,RFM_A,0,1,2,620275.1332005417,79094.27151097945,50416.81478135013
59,2025-03-22,RFM_A,0,2,4,867932.1855291135,112662.22372038875,108002.79589256571
64,2025-03-22,RFM_C,0,1,1,783604.2894970176,88797.33777711345,20250.602022229068
81,2025-03-22,RFM_C,0,1,2,449791.4443757475,57654.82065377322,37468.45264755182
82,2025-03-22,RFM_B,0,1,2,864057.6762388257,102562.25813900161,34666.66571448282
85,2025-03-22,RFM_A,0,1,2,696636.1609497546,80133.8699344495,41646.8455476115
88,2025-03-22,RFM_B,0,1,2,654687.6478781245,82146.17175391031,47957.348572788775
96,2025-03-22,RFM_C,0,1,2,626349.9660252404,76654.18684035602,40885.56378123247
107,2025-03-22,RFM_B,0,1,2,436808.4552382446,41943.078762539306,55064.89252583971
111,2025-03-22,RFM_B,0,1,2,768256.5622026676,85638.9281912409,33707.47999674419
123,2025-03-22,RFM_A,0,1,2,457433.82176429045,56271.12486139101,39213.44149860445
128,2025-03-22,RFM_A,0,1,1,852011.1558373588,87953.86571100207,52750.402195719005
134,2025-03-22,RFM_B,0,1,1,891728.876919854,81286.77641570894,45042.40608235905
138,2025-03-22,RFM_B,0,1,2,539709.5576019788,48908.98791533664,34309.760609743134
146,2025-03-22,RFM_B,0,1,3,898898.57349573,91323.45858966917,46660.83664085614
156,2025-03-22,RFM_C,0,1,1,520224.8730464841,79718.65380816681,36960.86068409428
161,2025-03-22,RFM_A,0,1,1,769677.7151509762,78561.52958202992,58478.217838362936
171,2025-03-22,RFM_B,0,1,2,686053.7691967288,67249.37318374158,33337.93930780296
176,2025-03-22,RFM_A,0,2,2,1176831.756470744,109301.42242589171,119100.7523554134
186,2025-03-22,RFM_C,0,1,2,940188.6539013509,129515.1477795922,48075.84908997373
210,2025-03-22,RFM_B,0,1,1,662568.0749597833,75542.12737844334,27588.869690318592
213,2025-03-22,RFM_A,0,1,1,560596.5727578448,56479.22067497465,54825.74316956976
220,2025-03-22,RFM_B,0,1,1,457253.85702618957,48423.29874558193,31289.631490081294
225,2025-03-22,RFM_B,0,1,2,554556.5990001572,73096.92148148613,38060.49083170195
230,2025-03-22,RFM_A,0,2,4,709364.0915148715,78238.62900529504,93737.97398151665
235,2025-03-22,RFM_D,0,1,1,1266981.7484019375,132447.8068380059,17308.074281160705
243,2025-03-22,RFM_B,0,2,2,1170698.5651116213,99187.42845050698,85143.52366211619
263,2025-03-22,RFM_B,0,1,2,405007.377044727,43663.999954191386,53069.64620696034
264,2025-03-22,RFM_A,0,1,2,651702.4335727562,41230.06686095795,26730.73245741632
268,2025-03-22,RFM_A,0,1,1,508432.70400171157,55394.29458273328,44210.95563772123
272,2025-03-22,RFM_A,0,1,2,561948.7818207116,71251.84551893068,41787.50249490819
278,2025-03-22,RFM_B,0,1,1,689789.9534240629,43128.757408499776,33112.718035607
282,2025-03-22,RFM_A,0,1,2,752363.7725876347,97240.8464556554,37476.906978718864
284,2025-03-22,RFM_B,0,2,2,822521.0771513456,115295.82119562603,73506.53116368136
335,2025-03-22,RFM_A,0,1,2,753634.800466866,87055.2306585676,48219.97687320192
339,2025-03-22,RFM_A,0,1,3,544861.6612498446,64199.01830545294,44966.900928868796
341,2025-03-22,RFM_A,0,1,1,329211.27643944963,31923.649854135558,43194.67581561475
354,2025-03-22,RFM_C,0,1,2,256943.85957147094,34002.06264081594,34505.184470372944
366,2025-03-22,RFM_B,0,1,2,705921.9488426846,56725.48063095787,50217.857522966435
384,2025-03-22,RFM_B,0,1,2,722449.9010279955,67449.5562240574,40054.06078611221
389,2025-03-22,RFM_A,0,1,1,544013.9775797909,70287.37801061408,39477.44116762129
390,2025-03-22,RFM_D,0,1,1,702724.913242971,72323.48098980292,50312.75308588504
391,2025-03-22,RFM_C,0,1,2,919666.4187191967,60661.77460024216,56493.65459188499
396,2025-03-22,RFM_B,0,1,2,529112.820936588,46476.84111817964,35042.96334806929
409,2025-03-22,RFM_A,0,1,2,516759.2546351667,57118.787194882665,24609.464443552155
422,2025-03-22,RFM_A,0,2,2,799180.802109889,99768.61119893396,99632.66608937053
429,2025-03-22,RFM_A,0,1,1,670039.792692706,68209.38598395386,61074.25681702167
431,2025-03-22,RFM_D,0,1,1,876910.8738469551,122382.23916990188,31590.4886689727
432,2025-03-22,RFM_C,0,1,3,896620.9695215866,96727.79656222275,23246.80964431744
433,2025-03-22,RFM_C,0,1,2,195448.14289534738,20243.307212318225,59419.55067468861
436,2025-03-22,RFM_B,0,1,1,621687.2675201653,56542.31314623018,28361.583726268706
437,2025-03-22,RFM_A,0,1,2,553973.4147596963,60653.00548101597,46742.13301886287
454,2025-03-22,RFM_A,0,1,2,699219.3148317649,69339.42222884209,16765.72767688612
455,2025-03-22,RFM_A,0,1,1,755407.3279518789,104508.08655464946,39543.27851869589
473,2025-03-22,RFM_A,0,1,3,601601.998103057,73358.5173515766,35984.165707820735
474,2025-03-22,RFM_A,0,2,4,1120916.6320994508,149564.45567608683,51279.19717797163
478,2025-03-22,RFM_C,0,1,1,773705.9658397501,100120.0506384143,38246.5250630151
481,2025-03-22,RFM_B,0,1,2,675156.8041605311,79359.71971470953,45659.01769415065
485,2025-03-22,RFM_A,0,1,2,422022.51662487094,50365.31400472267,56713.86219180363
494,2025-03-22,RFM_B,0,1,3,1116883.450939894,129158.01049458535,46631.214164255405
495,2025-03-22,RFM_C,0,1,1,926412.1610486796,106981.86278048881,37281.93704824252
506,2025-03-22,RFM_C,0,1,3,277636.65181424614,28382.923596125725,31092.800354108265
509,2025-03-22,RFM_B,0,1,1,420953.27717362664,37681.84080044359,35676.068950888155
511,2025-03-22,RFM_A,0,1,1,842228.5758923631,91642.8824440843,52751.76836838164
516,2025-03-22,RFM_A,0,1,2,471195.66856993694,58984.75031668558,33041.13007225687
520,2025-03-22,RFM_C,0,2,2,691596.6464515579,84672.87954034068,79899.7089580962
522,2025-03-22,RFM_B,0,1,3,488188.74431853194,40791.74412451348,49552.60740983593
524,2025-03-22,RFM_C,0,1,2,888083.4127318471,88429.38129967613,31084.95078509157
525,2025-03-22,RFM_A,0,1,1,401744.1600129614,23811.938766035597,47144.64224774563
533,2025-03-22,RFM_B,0,1,2,895388.585881328,83629.7814249477,19900.64422029573
540,2025-03-22,RFM_C,0,1,2,489704.8402413572,64544.72409385008,31199.267983863407
566,2025-03-22,RFM_C,0,1,1,963950.8808126259,88026.32222360717,37810.52908326559
573,2025-03-22,RFM_B,0,1,2,1030536.813964832,100753.60962010628,49169.15247222052
576,2025-03-22,RFM_B,0,1,1,728760.5355227079,82295.8598667662,39128.9566323134
581,2025-03-22,RFM_B,0,1,2,339946.6859976305,33418.55362695718,33931.09474507671
584,2025-03-22,RFM_B,0,1,2,921995.4957744069,123839.2884015267,34588.51808175859
586,2025-03-22,RFM_C,0,1,1,608995.8662886864,46461.855315103065,44858.467440628905
589,2025-03-22,RFM_A,0,1,3,779341.9481009969,103640.05853262843,58716.725590015485
598,2025-03-22,RFM_C,0,1,2,765910.6488539786,88903.29417749567,46496.27007503176
602,2025-03-22,RFM_C,0,1,2,1011224.6386878134,101646.5860090252,41527.02436356658
606,2025-03-22,RFM_C,0,2,4,1741318.636198319,204581.1960855806,101172.74335863626
622,2025-03-22,RFM_B,0,1,1,789493.7183373871,108616.75676987406,59572.54652689543
626,2025-03-22,RFM_B,0,1,2,960975.357396215,117568.29914010347,69761.87589382126
627,2025-03-22,RFM_C,0,1,3,386906.7017802621,41037.12012444226,39212.24146168508
635,2025-03-22,RFM_A,0,1,2,364470.1463817247,35444.85695902458,37435.47719263235
648,2025-03-22,RFM_B,0,1,2,536535.7513826824,50089.45503944305,48726.03099616339
650,2025-03-22,RFM_A,0,1,1,816159.2146654874,93899.44264704155,51069.46879883448
679,2025-03-22,RFM_A,0,1,1,891380.9363143715,104286.80630524294,27776.6336992071
682,2025-03-22,RFM_B,0,1,2,523617.27092182566,74192.38033914343,26126.150565494652
684,2025-03-22,RFM_B,0,1,2,400504.89932686795,33145.287427757634,35061.37966050974
700,2025-03-22,RFM_B,0,1,1,795369.8854115054,90672.97072282745,47209.72658835724
707,2025-03-22,RFM_C,0,1,2,730979.0758877918,55519.459864162454,45967.448416007974
708,2025-03-22,RFM_C,0,1,1,402803.1006990031,44919.02729675242,29005.179987055293
715,2025-03-22,RFM_C,0,1,1,834086.3268685953,100508.47185288614,24954.045490565062
717,2025-03-22,RFM_C,0,1,2,557414.1338788397,67739.13600079216,23725.765768830046
721,2025-03-22,RFM_B,0,1,2,614012.9715550902,63904.68216957846,34884.82152786659
722,2025-03-22,RFM_B,0,1,2,390708.6489997669,35172.156366606454,44786.58167137681
723,2025-03-22,RFM_A,0,1,1,699354.9001974106,61028.20637203202,55707.31787843756
725,2025-03-22,RFM_A,0,1,1,938567.3948997034,99446.0943610352,41864.38895338711
727,2025-03-22,RFM_B,0,1,2,308102.6593754634,35448.421735445445,39450.85522068233
744,2025-03-22,RFM_A,0,1,2,567763.4238611454,60411.64932820236,48693.70540198255
748,2025-03-22,RFM_B,0,1,2,994473.4808325765,101076.80026097005,42143.3420907374
760,2025-03-22,RFM_B,0,1,2,538417.8385112134,59316.06380448578,24468.64060448393
763,2025-03-22,RFM_A,0,1,2,755516.0312023266,46325.533776886754,64184.876365393284
764,2025-03-22,RFM_A,0,1,2,241822.22811850614,29863.700937280562,33217.74366122937
770,2025-03-22,RFM_C,0,1,3,1142348.6996971427,162960.60193576035,55305.74782929412
775,2025-03-22,RFM_A,0,1,2,380459.46338714694,37390.029075617786,18146.252981349884
793,2025-03-22,RFM_B,0,1,1,702279.4507491717,77071.57333989487,33174.247959005705
796,2025-03-22,RFM_B,0,1,1,678020.8070226107,93349.39709254095,37981.69545727657
